Sequence number	Sequence ID	V-DOMAIN Functionality	V-GENE and allele	V-REGION Nb of positions including IMGT gaps (nt)	V-REGION Nb of nucleotides	V-REGION Nb of identical nucleotides	V-REGION Nb of mutations	V-REGION Nb of silent mutations	V-REGION Nb of nonsilent mutations	V-REGION a>g	V-REGION g>a	V-REGION c>t	V-REGION t>c	V-REGION a>c	V-REGION c>a	V-REGION a>t	V-REGION t>a	V-REGION g>c	V-REGION c>g	V-REGION g>t	V-REGION t>g	FR1-IMGT Nb of positions including IMGT gaps (nt)	FR1-IMGT Nb of nucleotides	FR1-IMGT Nb of identical nucleotides	FR1-IMGT Nb of mutations	FR1-IMGT Nb of silent mutations	FR1-IMGT Nb of nonsilent mutations	FR1-IMGT a>g	FR1-IMGT g>a	FR1-IMGT c>t	FR1-IMGT t>c	FR1-IMGT a>c	FR1-IMGT c>a	FR1-IMGT a>t	FR1-IMGT t>a	FR1-IMGT g>c	FR1-IMGT c>g	FR1-IMGT g>t	FR1-IMGT t>g	CDR1-IMGT Nb of positions including IMGT gaps (nt)	CDR1-IMGT Nb of nucleotides	CDR1-IMGT Nb of identical nucleotides	CDR1-IMGT Nb of mutations	CDR1-IMGT Nb of silent mutations	CDR1-IMGT Nb of nonsilent mutations	CDR1-IMGT a>g	CDR1-IMGT g>a	CDR1-IMGT c>t	CDR1-IMGT t>c	CDR1-IMGT a>c	CDR1-IMGT c>a	CDR1-IMGT a>t	CDR1-IMGT t>a	CDR1-IMGT g>c	CDR1-IMGT c>g	CDR1-IMGT g>t	CDR1-IMGT t>g	FR2-IMGT Nb of positions including IMGT gaps (nt)	FR2-IMGT Nb of nucleotides	FR2-IMGT Nb of identical nucleotides	FR2-IMGT Nb of mutations	FR2-IMGT Nb of silent mutations	FR2-IMGT Nb of nonsilent mutations	FR2-IMGT a>g	FR2-IMGT g>a	FR2-IMGT c>t	FR2-IMGT t>c	FR2-IMGT a>c	FR2-IMGT c>a	FR2-IMGT a>t	FR2-IMGT t>a	FR2-IMGT g>c	FR2-IMGT c>g	FR2-IMGT g>t	FR2-IMGT t>g	CDR2-IMGT Nb of positions including IMGT gaps (nt)	CDR2-IMGT Nb of nucleotides	CDR2-IMGT Nb of identical nucleotides	CDR2-IMGT Nb of mutations	CDR2-IMGT Nb of silent mutations	CDR2-IMGT Nb of nonsilent mutations	CDR2-IMGT a>g	CDR2-IMGT g>a	CDR2-IMGT c>t	CDR2-IMGT t>c	CDR2-IMGT a>c	CDR2-IMGT c>a	CDR2-IMGT a>t	CDR2-IMGT t>a	CDR2-IMGT g>c	CDR2-IMGT c>g	CDR2-IMGT g>t	CDR2-IMGT t>g	FR3-IMGT Nb of positions including IMGT gaps (nt)	FR3-IMGT Nb of nucleotides	FR3-IMGT Nb of identical nucleotides	FR3-IMGT Nb of mutations	FR3-IMGT Nb of silent mutations	FR3-IMGT Nb of nonsilent mutations	FR3-IMGT a>g	FR3-IMGT g>a	FR3-IMGT c>t	FR3-IMGT t>c	FR3-IMGT a>c	FR3-IMGT c>a	FR3-IMGT a>t	FR3-IMGT t>a	FR3-IMGT g>c	FR3-IMGT c>g	FR3-IMGT g>t	FR3-IMGT t>g	CDR3-IMGT Nb of positions including IMGT gaps (nt)	CDR3-IMGT Nb of nucleotides	CDR3-IMGT Nb of identical nucleotides	CDR3-IMGT Nb of mutations	CDR3-IMGT Nb of silent mutations	CDR3-IMGT Nb of nonsilent mutations	CDR3-IMGT a>g	CDR3-IMGT g>a	CDR3-IMGT c>t	CDR3-IMGT t>c	CDR3-IMGT a>c	CDR3-IMGT c>a	CDR3-IMGT a>t	CDR3-IMGT t>a	CDR3-IMGT g>c	CDR3-IMGT c>g	CDR3-IMGT g>t	CDR3-IMGT t>g	
390	ADU32637.1_immunoglobulin_variable_region,_partia	productive	Homsap IGKV3-20*01 F	332 (335)	287 (290)	222	65 (68)	59 (62)	6	7	3	1	27 (28)	7	0 (1)	0	6	4	10 (11)	0	0	78	78	55	23	23	0	3	0	0	7	2	0	0	4	2	5	0	0	36	21	16	5	1	4	0	3	0	2	0	0	0	0	0	0	0	0	51	51	43	8	8	0	2	0	0	4	0	0	0	0	0	2	0	0	30	9	6	3	2	1	0	0	1	1	1	0	0	0	0	0	0	0	117	108	87	21	20	1	2	0	0	11	3	0	0	1	2	2	0	0	20 (23)	20 (23)	15	5 (8)	5 (8)	0	0	0	0	2 (3)	1	0 (1)	0	1	0	1 (2)	0	0	
391	ADU32636.1_immunoglobulin_variable_region,_partia	productive	Homsap IGKV3-20*01 F	332 (335)	287 (290)	219	68 (71)	59 (62)	9	9	1	0 (1)	26 (27)	7	1	0	7	5	12 (13)	0	0	78	78	55	23	23	0	3	0	0	7	2	0	0	4	2	5	0	0	36	21	18	3	1	2	0	1	0	2	0	0	0	0	0	0	0	0	51	51	41	10	8	2	3	0	0	4	0	1	0	0	0	2	0	0	30	9	5	4	4	0	0	0	0	1	1	0	0	1	0	1	0	0	117	108	86	22	18	4	3	0	0	10	3	0	0	1	2	3	0	0	20 (23)	20 (23)	14	6 (9)	5 (8)	1	0	0	0 (1)	2 (3)	1	0	0	1	1	1 (2)	0	0	
392	ADU32635.1_immunoglobulin_variable_region,_partia	productive	Homsap IGHV3-33*08 F	320	296	236	60	59	1	7	0	0	17	8	2	0	7	7	11	0	1	78	75	56	19	19	0	1	0	0	4	2	0	0	4	2	6	0	0	36	24	20	4	3	1	0	0	0	2	1	0	0	0	1	0	0	0	51	51	43	8	8	0	0	0	0	1	2	1	0	0	1	2	0	1	30	24	17	7	7	0	1	0	0	4	2	0	0	0	0	0	0	0	117	114	94	20	20	0	4	0	0	6	1	1	0	3	2	3	0	0	8	8	6	2	2	0	1	0	0	0	0	0	0	0	1	0	0	0	
393	ADU32634.1_immunoglobulin_variable_region,_partia	productive	Homsap IGHV3-11*01 F	317 (320)	293 (296)	221 (222)	72 (74)	54 (56)	18	7 (8)	3	2	17	9	3	0	8	8	13	0 (1)	2	78	75	54	21	21	0	1	0	0	5	3	0	0	4	2	6	0	0	36	24	21	3	2	1	1	0	0	1	1	0	0	0	0	0	0	0	51	51	39	12	10	2	1	0	0	1	2	1	0	1	2	3	0	1	30	24	12	12	4	8	0	2	1	5	2	0	0	0	0	1	0	1	117	114	91	23	16	7	4	1	1	5	1	2	0	3	3	3	0	0	5 (8)	5 (8)	4 (5)	1 (3)	1 (3)	0	0 (1)	0	0	0	0	0	0	0	1	0	0 (1)	0	
394	ADU32633.1_immunoglobulin_variable_region,_partia	productive	Homsap IGHV4-61*03 F	317 (320)	296 (299)	229 (230)	67 (69)	57 (59)	10	3 (4)	0	0	17	6	2	1	10	11 (12)	16	1	0	78	75	57	18	16	2	0	0	0	3	2	0	0	4	2	7	0	0	36	30	21	9	6	3	0	0	0	5	0	0	0	1	0	2	1	0	51	51	43	8	7	1	0	0	0	2	2	1	0	0	3	0	0	0	30	21	18	3	3	0	0	0	0	2	0	0	0	0	1	0	0	0	117	114	86	28	24	4	3	0	0	5	2	1	1	5	4	7	0	0	5 (8)	5 (8)	4 (5)	1 (3)	1 (3)	0	0 (1)	0	0	0	0	0	0	0	1 (2)	0	0	0	
395	ADU32632.1_immunoglobulin_variable_region,_partia	productive	Homsap IGHV4-31*08 F	311	290	225	65	54	11	1	2	0	14	8	2	1	11	10	15	0	1	78	75	58	17	17	0	0	0	0	3	3	0	0	4	1	6	0	0	36	30	22	8	6	2	0	1	0	4	0	0	0	1	1	1	0	0	51	51	45	6	6	0	0	0	0	1	1	1	0	0	2	1	0	0	30	21	15	6	2	4	0	0	0	2	0	0	1	0	2	1	0	0	116	113	85	28	23	5	1	1	0	4	4	1	0	6	4	6	0	1																			
396	ADU32631.1_immunoglobulin_variable_region,_partia	productive	Homsap IGHV3-21*04 F	320	296	213	83	50	33	15	2	2	17	8	2	0	10	11	13	2	1	78	75	53	22	19	3	3	0	1	4	1	0	0	4	3	6	0	0	36	24	16	8	1	7	1	1	0	2	1	0	0	0	1	0	1	1	51	51	38	13	13	0	0	0	0	1	2	1	0	2	2	5	0	0	30	24	11	13	2	11	1	0	0	7	2	0	0	0	2	0	1	0	117	114	89	25	13	12	9	1	1	3	2	1	0	4	2	2	0	0	8	8	6	2	2	0	1	0	0	0	0	0	0	0	1	0	0	0	
397	ADU32630.1_immunoglobulin_variable_region,_partia	productive	Homsap IGHV4-34*07 F	311	284	222	62	53	9	6	1	0	13	6	2	0	8	10	15	0	1	78	75	61	14	14	0	1	0	0	4	2	0	0	2	1	4	0	0	36	24	17	7	5	2	1	0	0	3	0	0	0	1	1	1	0	0	51	51	42	9	8	1	1	1	0	1	1	1	0	0	3	1	0	0	30	21	18	3	3	0	0	0	0	2	1	0	0	0	0	0	0	0	116	113	84	29	23	6	3	0	0	3	2	1	0	5	5	9	0	1																			
398	ADU32629.1_immunoglobulin_variable_region,_partia	productive	Homsap IGHV1-18*04 F	320	296	223	73	46	27	10	4	2	14	12	1	1	7	6	12	0	4	78	75	52	23	16	7	1	2	0	5	3	0	0	4	1	6	0	1	36	24	18	6	3	3	1	1	0	3	0	0	0	0	0	1	0	0	51	51	42	9	8	1	2	0	0	1	2	1	0	0	1	1	0	1	30	24	15	9	2	7	1	1	1	1	1	0	1	1	0	0	0	2	117	114	90	24	15	9	4	0	1	4	6	0	0	2	3	4	0	0	8	8	6	2	2	0	1	0	0	0	0	0	0	0	1	0	0	0	
399	ADU32628.1_immunoglobulin_variable_region,_partia	productive	Homsap IGHV7-4-1*02 F	314 (320)	290 (296)	226 (227)	64 (69)	57 (60)	7 (9)	4 (5)	1 (2)	0	21	8 (9)	2	1	8	8 (10)	8	0	3	78	75	54	21	21	0	1	0	0	6	1	0	0	5	2	5	0	1	36	24	20	4	4	0	0	0	0	3	1	0	0	0	0	0	0	0	51	51	42	9	9	0	2	0	0	2	2	1	0	0	1	0	0	1	30	24	20	4	3	1	0	0	0	1	1	0	1	0	1	0	0	0	117	114	88	26	20	6	1	1	0	9	3	1	0	3	4	3	0	1	2 (8)	2 (8)	2 (3)	0 (5)	0 (3)	0 (2)	0 (1)	0 (1)	0	0	0 (1)	0	0	0	0 (2)	0	0	0	
400	ADU32627.1_immunoglobulin_variable_region,_partia	productive	Homsap IGHV7-4-1*02 F	314 (320)	290 (296)	224 (225)	66 (71)	57 (60)	9 (11)	4 (5)	1 (2)	0	21	8 (9)	2	2	7	9 (11)	10	0	2	78	75	54	21	21	0	1	0	0	6	1	0	0	5	2	5	0	1	36	24	17	7	3	4	0	1	0	3	1	0	0	0	1	1	0	0	51	51	42	9	9	0	2	0	0	2	2	1	0	0	1	0	0	1	30	24	20	4	3	1	0	0	0	1	1	0	1	0	1	0	0	0	117	114	89	25	21	4	1	0	0	9	3	1	1	2	4	4	0	0	2 (8)	2 (8)	2 (3)	0 (5)	0 (3)	0 (2)	0 (1)	0 (1)	0	0	0 (1)	0	0	0	0 (2)	0	0	0	
401	ADU32626.1_immunoglobulin_variable_region,_partia	productive	Homsap IGKV1-9*01 F, or Homsap IGKV1-9*02 F	335	287	208	79	69	10	12	1	0	29	11	1	1	8	3	12	0	1	78	78	56	22	20	2	2	1	0	6	3	1	0	4	0	5	0	0	36	18	13	5	2	3	1	0	0	3	0	0	0	1	0	0	0	0	51	51	39	12	10	2	5	0	0	4	1	0	0	0	1	1	0	0	30	9	5	4	4	0	0	0	0	1	1	0	0	1	0	1	0	0	117	108	78	30	28	2	3	0	0	12	6	0	0	2	2	5	0	0	23	23	17	6	5	1	1	0	0	3	0	0	1	0	0	0	0	1	
402	ADU32625.1_immunoglobulin_variable_region,_partia	productive	Homsap IGKV3D-11*02 F	331 (335)	283 (287)	222 (223)	61 (64)	57 (58)	4 (6)	7	0	0	23	7	2 (3)	0 (1)	5	3	11	0	3 (4)	78	78	55	23	23	0	3	0	0	7	3	0	0	4	1	5	0	0	36	18	16	2	2	0	0	0	0	1	0	0	0	0	0	0	0	1	51	51	43	8	8	0	2	0	0	4	0	0	0	0	0	2	0	0	30	9	5	4	4	0	0	0	0	1	1	0	0	1	0	1	0	0	117	108	86	22	18	4	2	0	0	10	3	1	0	0	2	3	0	1	19 (23)	19 (23)	17 (18)	2 (5)	2 (3)	0 (2)	0	0	0	0	0	1 (2)	0 (1)	0	0	0	0	1 (2)	
403	ADU32624.1_immunoglobulin_variable_region,_partia	productive	Homsap IGKV1-39*01 F, or Homsap IGKV1D-39*01 F	332 (335)	284 (287)	208	76 (79)	71 (74)	5	10	0	0 (1)	28 (29)	11	1 (2)	0	9	3	12	1	1	78	78	55	23	23	0	2	0	0	5	4	1	0	5	0	6	0	0	36	18	13	5	1	4	1	0	0	2	0	0	0	1	0	0	1	0	51	51	40	11	10	1	3	0	0	4	1	0	0	0	1	1	0	1	30	9	5	4	4	0	0	0	0	1	1	0	0	1	0	1	0	0	117	108	78	30	30	0	3	0	0	14	5	0	0	2	2	4	0	0	20 (23)	20 (23)	17	3 (6)	3 (6)	0	1	0	0 (1)	2 (3)	0	0 (1)	0	0	0	0	0	0	
404	ADU32623.1_immunoglobulin_variable_region,_partia	productive	Homsap IGHV3-33*03 F	317 (320)	293 (296)	222 (223)	71 (73)	54 (56)	17	6 (7)	2	1	16	11 (12)	2	2	9	10	11	0	1	78	75	55	20	20	0	1	0	0	4	2	0	0	4	3	6	0	0	36	24	19	5	2	3	0	1	0	2	1	0	1	0	0	0	0	0	51	51	41	10	8	2	0	0	1	1	2	1	0	0	2	2	0	1	30	24	14	10	6	4	0	0	0	4	4	0	0	1	1	0	0	0	117	114	89	25	17	8	5	1	0	5	2	1	1	4	3	3	0	0	5 (8)	5 (8)	4 (5)	1 (3)	1 (3)	0	0 (1)	0	0	0	0 (1)	0	0	0	1	0	0	0	
405	ADU32622.1_immunoglobulin_variable_region,_partia	productive	Homsap IGHV3-64D*06 F, or Homsap IGHV3-64D*08 F	317 (320)	293 (296)	224 (225)	69 (71)	69 (70)	0 (1)	6 (7)	0	0	23	8 (9)	1	0	9	7	13	0	2	78	75	52	23	23	0	1	0	0	5	2	0	0	5	3	7	0	0	36	24	20	4	4	0	0	0	0	3	1	0	0	0	0	0	0	0	51	51	37	14	14	0	1	0	0	3	3	1	0	1	1	3	0	1	30	24	17	7	7	0	0	0	0	5	1	0	0	0	1	0	0	0	117	114	93	21	21	0	4	0	0	7	1	0	0	3	2	3	0	1	5 (8)	5 (8)	5 (6)	0 (2)	0 (1)	0 (1)	0 (1)	0	0	0	0 (1)	0	0	0	0	0	0	0	
406	ADU32621.1_immunoglobulin_variable_region,_partia	productive	Homsap IGKV1-33*01 F, or Homsap IGKV1D-33*01 F	329 (335)	281 (287)	209 (211)	72 (76)	72 (74)	0 (2)	8	0	0 (1)	28	13	0 (1)	0	8	4	11 (12)	0	0 (1)	78	78	56	22	22	0	2	0	0	5	3	0	0	5	1	6	0	0	36	18	16	2	2	0	0	0	0	2	0	0	0	0	0	0	0	0	51	51	41	10	10	0	3	0	0	4	1	0	0	0	1	1	0	0	30	9	5	4	4	0	0	0	0	1	1	0	0	1	0	1	0	0	117	108	78	30	30	0	2	0	0	13	8	0	0	2	2	3	0	0	17 (23)	17 (23)	13 (15)	4 (8)	4 (6)	0 (2)	1	0	0 (1)	3	0	0 (1)	0	0	0	0 (1)	0	0 (1)	
407	ADU32620.1_immunoglobulin_variable_region,_partia	productive	Homsap IGHV3-21*04 F	317 (320)	293 (296)	217 (218)	76 (78)	55 (57)	21	9 (10)	3	1	14	9 (10)	2	0	9	9	17	1	2	78	75	53	22	19	3	1	1	0	4	2	0	0	4	3	7	0	0	36	24	17	7	2	5	1	1	0	2	1	0	0	0	1	0	1	0	51	51	36	15	12	3	0	0	1	0	2	1	0	2	3	5	0	1	30	24	14	10	4	6	2	1	0	5	1	0	0	0	0	0	0	1	117	114	93	21	17	4	5	0	0	3	3	1	0	3	1	5	0	0	5 (8)	5 (8)	4 (5)	1 (3)	1 (3)	0	0 (1)	0	0	0	0 (1)	0	0	0	1	0	0	0	
408	ADU32619.1_immunoglobulin_variable_region,_partia	productive	Homsap IGHV4-28*01 F, or Homsap IGHV4-28*03 F or Homsap IGHV4-28*04 F	314 (320)	290 (296)	222	68 (74)	50 (53)	18 (21)	5 (8)	3	1	15	8 (9)	2	0	9	11 (12)	13	0 (1)	1	78	75	59	16	15	1	0	0	1	3	2	0	0	3	2	5	0	0	36	27	18	9	4	5	2	1	0	3	1	0	0	1	0	1	0	0	51	51	41	10	6	4	0	1	0	1	3	1	0	0	4	0	0	0	30	21	16	5	4	1	0	0	0	4	0	0	0	0	1	0	0	0	117	114	86	28	21	7	3	1	0	4	2	1	0	5	4	7	0	1	2 (8)	2 (8)	2	0 (6)	0 (3)	0 (3)	0 (3)	0	0	0	0 (1)	0	0	0	0 (1)	0	0 (1)	0	
409	ADU32618.1_immunoglobulin_variable_region,_partia	productive	Homsap IGHV3-33*08 F	320	296	236	60	59	1	7	0	0	17	8	2	0	7	7	11	0	1	78	75	56	19	19	0	1	0	0	4	2	0	0	4	2	6	0	0	36	24	20	4	3	1	0	0	0	2	1	0	0	0	1	0	0	0	51	51	43	8	8	0	0	0	0	1	2	1	0	0	1	2	0	1	30	24	17	7	7	0	1	0	0	4	2	0	0	0	0	0	0	0	117	114	94	20	20	0	4	0	0	6	1	1	0	3	2	3	0	0	8	8	6	2	2	0	1	0	0	0	0	0	0	0	1	0	0	0	
410	ADU32617.1_immunoglobulin_variable_region,_partia	productive	Homsap IGHV3-21*04 F	317 (320)	293 (296)	231	62 (65)	62 (65)	0	5 (7)	0 (1)	0	16	9	2	0	9	7	14	0	0	78	75	55	20	20	0	1	0	0	4	2	0	0	4	3	6	0	0	36	24	21	3	3	0	0	0	0	2	1	0	0	0	0	0	0	0	51	51	38	13	13	0	0	0	0	1	2	1	0	2	2	5	0	0	30	24	17	7	7	0	0	0	0	6	1	0	0	0	0	0	0	0	117	114	96	18	18	0	4	0	0	3	3	1	0	3	1	3	0	0	5 (8)	5 (8)	4	1 (4)	1 (4)	0	0 (2)	0 (1)	0	0	0	0	0	0	1	0	0	0	
411	ADU32616.1_immunoglobulin_variable_region,_partia	productive	Homsap IGKV1-33*01 F, or Homsap IGKV1D-33*01 F	332 (335)	284 (287)	201	83 (86)	66 (69)	17	11	0	0 (1)	29 (30)	13	1 (2)	1	8	5	15	0	0	78	78	55	23	21	2	2	0	0	5	3	0	0	5	1	7	0	0	36	18	14	4	1	3	0	0	0	2	0	0	1	0	1	0	0	0	51	51	38	13	8	5	4	0	0	4	1	1	0	0	1	2	0	0	30	9	5	4	4	0	0	0	0	1	1	0	0	1	0	1	0	0	117	108	75	33	28	5	3	0	0	14	8	0	0	2	2	4	0	0	20 (23)	20 (23)	14	6 (9)	4 (7)	2	2	0	0 (1)	3 (4)	0	0 (1)	0	0	0	1	0	0	
412	ADU32615.1_immunoglobulin_variable_region,_partia	productive	Homsap IGKV1-5*01 F, or Homsap IGKV1-5*05 F	326 (335)	278 (287)	208 (210)	70 (77)	62 (64)	8 (13)	7	3	0	27 (29)	8	1 (2)	0 (1)	7 (8)	5	11 (12)	0	1 (2)	78	78	58	20	20	0	2	0	0	6	2	1	0	4	0	5	0	0	36	18	14	4	3	1	0	1	0	3	0	0	0	0	0	0	0	0	51	51	42	9	9	0	2	0	0	4	1	0	0	0	1	1	0	0	30	9	5	4	2	2	0	1	0	0	0	0	0	1	0	1	0	1	117	108	78	30	25	5	2	1	0	12	5	0	0	2	4	4	0	0	14 (23)	14 (23)	11 (13)	3 (10)	3 (5)	0 (5)	1	0	0	2 (4)	0	0 (1)	0 (1)	0 (1)	0	0 (1)	0	0 (1)	
413	ADU32614.1_immunoglobulin_variable_region,_partia	productive	Homsap IGKV1-39*01 F, or Homsap IGKV1D-39*01 F	332 (335)	284 (287)	208	76 (79)	72 (75)	4	10	0	0 (1)	29 (30)	11	1 (2)	0	9	3	12	1	0	78	78	55	23	23	0	2	0	0	5	4	1	0	5	0	6	0	0	36	18	13	5	1	4	1	0	0	2	0	0	0	1	0	0	1	0	51	51	40	11	11	0	3	0	0	5	1	0	0	0	1	1	0	0	30	9	5	4	4	0	0	0	0	1	1	0	0	1	0	1	0	0	117	108	78	30	30	0	3	0	0	14	5	0	0	2	2	4	0	0	20 (23)	20 (23)	17	3 (6)	3 (6)	0	1	0	0 (1)	2 (3)	0	0 (1)	0	0	0	0	0	0	
414	ADU32613.1_immunoglobulin_variable_region,_partia	productive	Homsap IGKV3-20*01 F	332 (335)	287 (290)	220 (221)	67 (69)	61 (63)	6	9	0	0	25 (26)	7	0 (1)	1	7	6	11	0	1	78	78	55	23	23	0	3	0	0	7	2	0	0	4	2	5	0	0	36	21	15	6	2	4	2	0	0	1	0	0	1	0	1	0	0	1	51	51	43	8	8	0	2	0	0	4	0	0	0	0	0	2	0	0	30	9	4	5	3	2	0	0	0	1	1	0	0	1	1	1	0	0	117	108	88	20	20	0	2	0	0	10	3	0	0	1	2	2	0	0	20 (23)	20 (23)	15 (16)	5 (7)	5 (7)	0	0	0	0	2 (3)	1	0 (1)	0	1	0	1	0	0	
415	ADU32612.1_immunoglobulin_variable_region,_partia	productive	Homsap IGKV2-30*01 F, or Homsap IGKV2-30*02 [F] or Homsap IGKV2D-30*01 F	332 (335)	299 (302)	215	84 (87)	65 (68)	19	9	1	1	21 (22)	9	3 (4)	1	9	7	15 (16)	0	8	78	78	55	23	19	4	0	0	0	5	2	1	0	4	1	7	0	3	36	33	25	8	5	3	2	0	1	1	1	0	0	0	0	1	0	2	51	51	35	16	13	3	2	0	0	6	2	1	1	1	1	2	0	0	30	9	4	5	4	1	1	0	0	1	0	0	0	1	0	1	0	1	117	108	80	28	22	6	3	1	0	7	3	1	0	3	4	4	0	2	20 (23)	20 (23)	16	4 (7)	2 (5)	2	1	0	0	1 (2)	1	0 (1)	0	0	1	0 (1)	0	0	
416	ADU32611.1_immunoglobulin_variable_region,_partia	productive	Homsap IGKV3D-15*01 F	332 (335)	284 (287)	225 (226)	59 (61)	59 (61)	0	6	0	0 (1)	22 (23)	7	0	0	7	4	11	0	2	78	78	57	21	21	0	3	0	0	4	3	0	0	4	2	5	0	0	36	18	16	2	2	0	0	0	0	1	0	0	0	0	0	0	0	1	51	51	43	8	8	0	2	0	0	4	0	0	0	0	0	2	0	0	30	9	5	4	4	0	0	0	0	1	1	0	0	1	0	1	0	0	117	108	86	22	22	0	1	0	0	10	3	0	0	2	2	3	0	1	20 (23)	20 (23)	18 (19)	2 (4)	2 (4)	0	0	0	0 (1)	2 (3)	0	0	0	0	0	0	0	0	
417	ADU32610.1_immunoglobulin_variable_region,_partia	productive	Homsap IGKV3D-11*02 F	327 (330)	279 (282)	217	62 (65)	57	5 (8)	7	1	0	23	7	2	0	5 (6)	3 (5)	11	0	3	78	78	55	23	23	0	3	0	0	7	3	0	0	4	1	5	0	0	36	18	16	2	2	0	0	0	0	1	0	0	0	0	0	0	0	1	51	51	43	8	8	0	2	0	0	4	0	0	0	0	0	2	0	0	30	9	5	4	4	0	0	0	0	1	1	0	0	1	0	1	0	0	117	108	86	22	18	4	2	1	0	10	3	1	0	0	2	2	0	1	15 (18)	15 (18)	12	3 (6)	2	1 (4)	0	0	0	0	0	1	0	0 (1)	0 (2)	1	0	1	
418	ADU32609.1_immunoglobulin_variable_region,_partia	productive	Homsap IGKV4-1*02 F	332 (335)	302 (305)	230 (231)	72 (74)	58 (60)	14	7	2	0 (1)	26 (27)	6	2	0	8	5	14	0	2	78	78	65	13	12	1	1	0	0	3	1	0	0	4	0	4	0	0	36	36	26	10	6	4	1	1	0	4	0	0	0	1	0	2	0	1	51	51	39	12	9	3	2	0	0	5	2	0	0	0	1	2	0	0	30	9	5	4	4	0	0	0	0	1	1	0	0	1	0	1	0	0	117	108	80	28	24	4	3	1	0	9	2	2	0	2	4	4	0	1	20 (23)	20 (23)	15 (16)	5 (7)	3 (5)	2	0	0	0 (1)	4 (5)	0	0	0	0	0	1	0	0	
419	ADU32608.1_immunoglobulin_variable_region,_partia	productive	Homsap IGKV3D-11*02 F	331 (335)	283 (287)	216 (217)	67 (70)	55 (56)	12 (14)	8	2	1 (2)	23 (24)	8 (9)	2	1	5	4	10	0	3	78	78	55	23	23	0	3	0	0	7	3	0	0	4	1	5	0	0	36	18	14	4	2	2	0	1	0	1	1	0	0	0	0	0	0	1	51	51	41	10	7	3	2	0	0	4	0	0	1	0	1	2	0	0	30	9	4	5	3	2	1	0	1	1	0	0	0	1	0	1	0	0	117	108	86	22	18	4	2	0	0	10	4	1	0	0	2	2	0	1	19 (23)	19 (23)	16 (17)	3 (6)	2 (3)	1 (3)	0	1	0 (1)	0 (1)	0 (1)	1	0	0	0	0	0	1	
420	ADU32607.1_immunoglobulin_variable_region,_partia	productive	Homsap IGKV3D-11*02 F	331 (335)	283 (287)	216 (217)	67 (70)	55 (56)	12 (14)	7	0	0 (1)	23 (24)	8 (9)	3	1	5	3	12	2	3	78	78	55	23	23	0	3	0	0	7	3	0	0	4	1	5	0	0	36	18	13	5	2	3	0	0	0	1	0	0	1	0	0	1	1	1	51	51	43	8	8	0	2	0	0	4	0	0	0	0	0	2	0	0	30	9	5	4	4	0	0	0	0	1	1	0	0	1	0	1	0	0	117	108	84	24	16	8	2	0	0	10	4	2	0	0	2	3	0	1	19 (23)	19 (23)	16 (17)	3 (6)	2 (3)	1 (3)	0	0	0 (1)	0 (1)	0 (1)	1	0	0	0	0	1	1	
421	ADU32606.1_immunoglobulin_variable_region,_partia	productive	Homsap IGHV4-4*05 F	311	287	223	64	52	12	4	1	0	14	5	3	0	9	12	15	0	1	78	75	57	18	12	6	0	0	0	3	2	1	0	3	3	5	0	1	36	27	20	7	4	3	0	0	0	3	0	0	0	1	2	1	0	0	51	51	41	10	10	0	1	0	0	2	1	1	0	0	3	2	0	0	30	21	16	5	3	2	0	1	0	3	0	0	0	0	1	0	0	0	116	113	89	24	23	1	3	0	0	3	2	1	0	5	3	7	0	0																			
422	ADU32605.1_immunoglobulin_variable_region,_partia	productive	Homsap IGHV5-51*01 F	320	296	235	61	45	16	7	2	1	13	5	2	0	10	6	13	1	1	78	75	57	18	16	2	2	0	1	5	1	0	0	4	1	4	0	0	36	24	21	3	2	1	0	1	0	1	1	0	0	0	0	0	0	0	51	51	44	7	5	2	2	0	0	0	0	1	0	0	2	1	0	1	30	24	12	12	5	7	1	1	0	5	1	1	0	1	0	2	0	0	117	114	95	19	15	4	1	0	0	2	2	0	0	5	2	6	1	0	8	8	6	2	2	0	1	0	0	0	0	0	0	0	1	0	0	0	
423	ADU32604.1_immunoglobulin_variable_region,_partia	productive	Homsap IGKV3D-15*01 F	332 (335)	284 (287)	222 (223)	62 (64)	57 (59)	5	7	1	0	23 (24)	7	1 (2)	0	7	4	11	0	1	78	78	57	21	21	0	3	0	0	4	3	0	0	4	2	5	0	0	36	18	14	4	1	3	0	1	0	2	0	1	0	0	0	0	0	0	51	51	42	9	7	2	3	0	0	4	0	0	0	0	0	2	0	0	30	9	5	4	4	0	0	0	0	1	1	0	0	1	0	1	0	0	117	108	86	22	22	0	1	0	0	10	3	0	0	2	2	3	0	1	20 (23)	20 (23)	18 (19)	2 (4)	2 (4)	0	0	0	0	2 (3)	0	0 (1)	0	0	0	0	0	0	
424	ADU32603.1_immunoglobulin_variable_region,_partia	productive	Homsap IGHV4-4*05 F	311	287	215	72	45	27	3	4	0	13	7	3	0	8	13	15	3	3	78	75	57	18	12	6	0	0	0	3	2	1	0	3	3	5	0	1	36	27	18	9	3	6	0	0	0	2	0	0	0	1	0	2	3	1	51	51	40	11	9	2	1	0	0	2	1	1	0	0	4	2	0	0	30	21	16	5	3	2	0	1	0	3	0	0	0	0	1	0	0	0	116	113	84	29	18	11	2	3	0	3	4	1	0	4	5	6	0	1																			
