Sequence number	Sequence ID	V-DOMAIN Functionality	V-GENE and allele	V-REGION Nb of positions including IMGT gaps (nt)	V-REGION Nb of nucleotides	V-REGION Nb of identical nucleotides	V-REGION Nb of mutations	V-REGION Nb of silent mutations	V-REGION Nb of nonsilent mutations	V-REGION a>g	V-REGION g>a	V-REGION c>t	V-REGION t>c	V-REGION a>c	V-REGION c>a	V-REGION a>t	V-REGION t>a	V-REGION g>c	V-REGION c>g	V-REGION g>t	V-REGION t>g	FR1-IMGT Nb of positions including IMGT gaps (nt)	FR1-IMGT Nb of nucleotides	FR1-IMGT Nb of identical nucleotides	FR1-IMGT Nb of mutations	FR1-IMGT Nb of silent mutations	FR1-IMGT Nb of nonsilent mutations	FR1-IMGT a>g	FR1-IMGT g>a	FR1-IMGT c>t	FR1-IMGT t>c	FR1-IMGT a>c	FR1-IMGT c>a	FR1-IMGT a>t	FR1-IMGT t>a	FR1-IMGT g>c	FR1-IMGT c>g	FR1-IMGT g>t	FR1-IMGT t>g	CDR1-IMGT Nb of positions including IMGT gaps (nt)	CDR1-IMGT Nb of nucleotides	CDR1-IMGT Nb of identical nucleotides	CDR1-IMGT Nb of mutations	CDR1-IMGT Nb of silent mutations	CDR1-IMGT Nb of nonsilent mutations	CDR1-IMGT a>g	CDR1-IMGT g>a	CDR1-IMGT c>t	CDR1-IMGT t>c	CDR1-IMGT a>c	CDR1-IMGT c>a	CDR1-IMGT a>t	CDR1-IMGT t>a	CDR1-IMGT g>c	CDR1-IMGT c>g	CDR1-IMGT g>t	CDR1-IMGT t>g	FR2-IMGT Nb of positions including IMGT gaps (nt)	FR2-IMGT Nb of nucleotides	FR2-IMGT Nb of identical nucleotides	FR2-IMGT Nb of mutations	FR2-IMGT Nb of silent mutations	FR2-IMGT Nb of nonsilent mutations	FR2-IMGT a>g	FR2-IMGT g>a	FR2-IMGT c>t	FR2-IMGT t>c	FR2-IMGT a>c	FR2-IMGT c>a	FR2-IMGT a>t	FR2-IMGT t>a	FR2-IMGT g>c	FR2-IMGT c>g	FR2-IMGT g>t	FR2-IMGT t>g	CDR2-IMGT Nb of positions including IMGT gaps (nt)	CDR2-IMGT Nb of nucleotides	CDR2-IMGT Nb of identical nucleotides	CDR2-IMGT Nb of mutations	CDR2-IMGT Nb of silent mutations	CDR2-IMGT Nb of nonsilent mutations	CDR2-IMGT a>g	CDR2-IMGT g>a	CDR2-IMGT c>t	CDR2-IMGT t>c	CDR2-IMGT a>c	CDR2-IMGT c>a	CDR2-IMGT a>t	CDR2-IMGT t>a	CDR2-IMGT g>c	CDR2-IMGT c>g	CDR2-IMGT g>t	CDR2-IMGT t>g	FR3-IMGT Nb of positions including IMGT gaps (nt)	FR3-IMGT Nb of nucleotides	FR3-IMGT Nb of identical nucleotides	FR3-IMGT Nb of mutations	FR3-IMGT Nb of silent mutations	FR3-IMGT Nb of nonsilent mutations	FR3-IMGT a>g	FR3-IMGT g>a	FR3-IMGT c>t	FR3-IMGT t>c	FR3-IMGT a>c	FR3-IMGT c>a	FR3-IMGT a>t	FR3-IMGT t>a	FR3-IMGT g>c	FR3-IMGT c>g	FR3-IMGT g>t	FR3-IMGT t>g	CDR3-IMGT Nb of positions including IMGT gaps (nt)	CDR3-IMGT Nb of nucleotides	CDR3-IMGT Nb of identical nucleotides	CDR3-IMGT Nb of mutations	CDR3-IMGT Nb of silent mutations	CDR3-IMGT Nb of nonsilent mutations	CDR3-IMGT a>g	CDR3-IMGT g>a	CDR3-IMGT c>t	CDR3-IMGT t>c	CDR3-IMGT a>c	CDR3-IMGT c>a	CDR3-IMGT a>t	CDR3-IMGT t>a	CDR3-IMGT g>c	CDR3-IMGT c>g	CDR3-IMGT g>t	CDR3-IMGT t>g	
235	4FQVH_Chain_H,_Antibody_CR9114_heavy_chain	productive	Homsap IGHV1-69*06 F, or Homsap IGHV1-69*17 F	317 (320)	293 (296)	220 (221)	73 (75)	47 (49)	26	4 (5)	6	1	15	10	1	2	7	12 (13)	12	0	3	78	75	54	21	18	3	0	1	0	5	0	0	0	5	3	7	0	0	36	24	17	7	3	4	0	2	0	2	1	0	0	1	0	0	0	1	51	51	41	10	9	1	2	0	0	1	2	1	0	0	3	0	0	1	30	24	16	8	3	5	0	1	0	3	2	0	0	0	0	1	0	1	117	114	88	26	13	13	2	2	1	4	5	0	2	1	5	4	0	0	5 (8)	5 (8)	4 (5)	1 (3)	1 (3)	0	0 (1)	0	0	0	0	0	0	0	1 (2)	0	0	0	
236	4FQKL_Chain_L,_Antibody_CR8059_Light_Chain	productive	Homsap IGLV1-47*01 F	338 (341)	293 (296)	210	83 (86)	70 (73)	13	4	3	1 (2)	23 (24)	10	2	1	13	7	19 (20)	0	0	78	75	52	23	23	0	0	0	0	6	3	0	0	5	3	6	0	0	36	24	17	7	5	2	0	0	0	3	1	0	0	1	1	1	0	0	51	51	42	9	8	1	2	0	1	1	2	0	0	0	1	2	0	0	30	9	5	4	0	4	1	0	0	2	0	0	1	0	0	0	0	0	117	108	74	34	32	2	1	1	0	9	2	2	0	7	2	10	0	0	26 (29)	26 (29)	20	6 (9)	2 (5)	4	0	2	0 (1)	2 (3)	2	0	0	0	0	0 (1)	0	0	
237	4FQKH_Chain_H,_Antibody_CR8059_Heavy_Chain	productive	Homsap IGHV1-18*04 F	320	296	229	67	47	20	12	1	1	16	8	3	0	6	7	11	0	2	78	75	55	20	18	2	2	0	0	5	2	0	0	4	1	5	0	1	36	24	15	9	3	6	2	1	1	3	0	0	0	1	0	1	0	0	51	51	42	9	8	1	2	0	0	1	2	1	0	0	2	0	0	1	30	24	17	7	2	5	2	0	0	3	1	0	0	0	0	1	0	0	117	114	94	20	14	6	3	0	0	4	3	2	0	1	3	4	0	0	8	8	6	2	2	0	1	0	0	0	0	0	0	0	1	0	0	0	
238	4FQKF_Chain_F,_Antibody_CR8059_Light_Chain	productive	Homsap IGLV1-47*01 F	338 (341)	293 (296)	210	83 (86)	70 (73)	13	4	3	1 (2)	23 (24)	10	2	1	13	7	19 (20)	0	0	78	75	52	23	23	0	0	0	0	6	3	0	0	5	3	6	0	0	36	24	17	7	5	2	0	0	0	3	1	0	0	1	1	1	0	0	51	51	42	9	8	1	2	0	1	1	2	0	0	0	1	2	0	0	30	9	5	4	0	4	1	0	0	2	0	0	1	0	0	0	0	0	117	108	74	34	32	2	1	1	0	9	2	2	0	7	2	10	0	0	26 (29)	26 (29)	20	6 (9)	2 (5)	4	0	2	0 (1)	2 (3)	2	0	0	0	0	0 (1)	0	0	
239	4FQKE_Chain_E,_Antibody_CR8059_Heavy_Chain	productive	Homsap IGHV1-18*04 F	320	296	229	67	47	20	12	1	1	16	8	3	0	6	7	11	0	2	78	75	55	20	18	2	2	0	0	5	2	0	0	4	1	5	0	1	36	24	15	9	3	6	2	1	1	3	0	0	0	1	0	1	0	0	51	51	42	9	8	1	2	0	0	1	2	1	0	0	2	0	0	1	30	24	17	7	2	5	2	0	0	3	1	0	0	0	0	1	0	0	117	114	94	20	14	6	3	0	0	4	3	2	0	1	3	4	0	0	8	8	6	2	2	0	1	0	0	0	0	0	0	0	1	0	0	0	
240	4FQIL_Chain_L,_antibody_CR9114_light_chain	productive	Homsap IGLV1-44*01 F, or Homsap IGLV1-44*04 F	338 (341)	293 (296)	209 (210)	84 (86)	66 (68)	18	6	1	2	22 (23)	10	2	0	12	5	18 (19)	1	5	78	75	51	24	19	5	0	0	1	7	3	0	0	4	3	5	0	1	36	24	14	10	3	7	2	1	0	1	1	0	0	1	0	2	0	2	51	51	42	9	8	1	2	0	1	1	2	0	0	0	1	2	0	0	30	9	5	4	2	2	1	0	0	3	0	0	0	0	0	0	0	0	117	108	75	33	31	2	1	0	0	9	2	2	0	7	1	9	1	1	26 (29)	26 (29)	22 (23)	4 (6)	3 (5)	1	0	0	0	1 (2)	2	0	0	0	0	0 (1)	0	1	
241	4FQIH_Chain_H,_antibody_CR9114_heavy_chain	productive	Homsap IGHV1-69*06 F, or Homsap IGHV1-69*17 F	317 (320)	293 (296)	220 (221)	73 (75)	47 (49)	26	4 (5)	6	1	15	10	1	2	7	12 (13)	12	0	3	78	75	54	21	18	3	0	1	0	5	0	0	0	5	3	7	0	0	36	24	17	7	3	4	0	2	0	2	1	0	0	1	0	0	0	1	51	51	41	10	9	1	2	0	0	1	2	1	0	0	3	0	0	1	30	24	16	8	3	5	0	1	0	3	2	0	0	0	0	1	0	1	117	114	88	26	13	13	2	2	1	4	5	0	2	1	5	4	0	0	5 (8)	5 (8)	4 (5)	1 (3)	1 (3)	0	0 (1)	0	0	0	0	0	0	0	1 (2)	0	0	0	
242	6XQ4E_Chain_E,_antibody_S8V2-47_heavy_chain	productive	Homsap IGHV3-53*02 F, or Homsap IGHV3-66*01 F or Homsap IGHV3-66*04 F	317 (320)	290 (293)	223 (224)	67 (69)	54 (56)	13	7 (9)	3	0	16	7	2	0	7	8	16	0	1	78	75	54	21	17	4	2	0	0	5	3	0	0	3	2	6	0	0	36	24	20	4	3	1	0	0	0	1	0	0	0	0	1	2	0	0	51	51	38	13	11	2	0	1	0	2	2	1	0	1	2	4	0	0	30	21	13	8	4	4	1	2	0	4	1	0	0	0	0	0	0	0	117	114	94	20	18	2	4	0	0	4	1	1	0	3	2	4	0	1	5 (8)	5 (8)	4 (5)	1 (3)	1 (3)	0	0 (2)	0	0	0	0	0	0	0	1	0	0	0	
243	6XQ4C_Chain_C,_antibody_S8V2-47_heavy_chain	productive	Homsap IGHV3-53*02 F, or Homsap IGHV3-66*01 F or Homsap IGHV3-66*04 F	317 (320)	290 (293)	223 (224)	67 (69)	54 (56)	13	7 (9)	3	0	16	7	2	0	7	8	16	0	1	78	75	54	21	17	4	2	0	0	5	3	0	0	3	2	6	0	0	36	24	20	4	3	1	0	0	0	1	0	0	0	0	1	2	0	0	51	51	38	13	11	2	0	1	0	2	2	1	0	1	2	4	0	0	30	21	13	8	4	4	1	2	0	4	1	0	0	0	0	0	0	0	117	114	94	20	18	2	4	0	0	4	1	1	0	3	2	4	0	1	5 (8)	5 (8)	4 (5)	1 (3)	1 (3)	0	0 (2)	0	0	0	0	0	0	0	1	0	0	0	
244	6XQ4F_Chain_F,_antibody_S8V2-47_light_chain	productive	Homsap IGKV4-1*02 F	332 (335)	302 (305)	233 (234)	69 (71)	61 (63)	8	7	0	1 (2)	26 (27)	6	2	0	8	4	13	0	2	78	78	66	12	12	0	0	0	0	3	1	0	0	4	0	4	0	0	36	36	26	10	6	4	2	0	0	3	0	0	0	1	1	2	0	1	51	51	41	10	10	0	2	0	0	5	2	0	0	0	0	1	0	0	30	9	5	4	4	0	0	0	0	1	1	0	0	1	0	1	0	0	117	108	80	28	26	2	3	0	0	10	2	2	0	2	3	5	0	1	20 (23)	20 (23)	15 (16)	5 (7)	3 (5)	2	0	0	1 (2)	4 (5)	0	0	0	0	0	0	0	0	
245	6XQ4B_Chain_B,_antibody_S8V2-47_light_chain	productive	Homsap IGKV4-1*02 F	332 (335)	302 (305)	233 (234)	69 (71)	61 (63)	8	7	0	1 (2)	26 (27)	6	2	0	8	4	13	0	2	78	78	66	12	12	0	0	0	0	3	1	0	0	4	0	4	0	0	36	36	26	10	6	4	2	0	0	3	0	0	0	1	1	2	0	1	51	51	41	10	10	0	2	0	0	5	2	0	0	0	0	1	0	0	30	9	5	4	4	0	0	0	0	1	1	0	0	1	0	1	0	0	117	108	80	28	26	2	3	0	0	10	2	2	0	2	3	5	0	1	20 (23)	20 (23)	15 (16)	5 (7)	3 (5)	2	0	0	1 (2)	4 (5)	0	0	0	0	0	0	0	0	
246	6XQ2E_Chain_E,_antibody_S8V2-37_light_chain	productive	Homsap IGKV1D-13*01 F	332 (335)	284 (287)	201	83 (86)	63 (66)	20	9	2	1	32 (33)	10	1 (2)	1 (2)	7	6	14	0	0	78	78	53	25	23	2	2	1	0	6	4	1	0	5	0	6	0	0	36	18	13	5	1	4	0	0	0	3	0	0	0	0	2	0	0	0	51	51	36	15	9	6	3	1	0	6	1	0	0	0	2	2	0	0	30	9	7	2	1	1	0	0	1	1	0	0	0	0	0	0	0	0	117	108	78	30	27	3	2	0	0	13	5	0	0	2	2	6	0	0	20 (23)	20 (23)	14	6 (9)	2 (5)	4	2	0	0	3 (4)	0	0 (1)	1 (2)	0	0	0	0	0	
247	6XQ2F_Chain_F,_antibody_S8V2-37_heavy_chain	productive	Homsap IGHV3-11*01 F, or Homsap IGHV3-11*05 F or Homsap IGHV3-48*03 F	320	296	220	76	54	22	9	2	1	17	9	3	0	9	8	15	0	3	78	75	51	24	20	4	2	0	0	5	3	1	0	4	2	7	0	0	36	24	19	5	2	3	0	1	0	1	1	0	0	0	0	1	0	1	51	51	37	14	9	5	1	1	0	1	2	1	0	1	3	3	0	1	30	24	12	12	4	8	1	0	1	6	1	0	0	0	1	1	0	1	117	114	95	19	17	2	4	0	0	4	2	1	0	4	1	3	0	0	8	8	6	2	2	0	1	0	0	0	0	0	0	0	1	0	0	0	
248	6XQ2B_Chain_B,_antibody_S8V2-37_light_chain	productive	Homsap IGKV1D-13*01 F	332 (335)	284 (287)	201	83 (86)	63 (66)	20	9	2	1	32 (33)	10	1 (2)	1 (2)	7	6	14	0	0	78	78	53	25	23	2	2	1	0	6	4	1	0	5	0	6	0	0	36	18	13	5	1	4	0	0	0	3	0	0	0	0	2	0	0	0	51	51	36	15	9	6	3	1	0	6	1	0	0	0	2	2	0	0	30	9	7	2	1	1	0	0	1	1	0	0	0	0	0	0	0	0	117	108	78	30	27	3	2	0	0	13	5	0	0	2	2	6	0	0	20 (23)	20 (23)	14	6 (9)	2 (5)	4	2	0	0	3 (4)	0	0 (1)	1 (2)	0	0	0	0	0	
249	6XQ2C_Chain_C,_antibody_S8V2-37_heavy_chain	productive	Homsap IGHV3-11*01 F, or Homsap IGHV3-11*05 F or Homsap IGHV3-48*03 F	320	296	220	76	54	22	9	2	1	17	9	3	0	9	8	15	0	3	78	75	51	24	20	4	2	0	0	5	3	1	0	4	2	7	0	0	36	24	19	5	2	3	0	1	0	1	1	0	0	0	0	1	0	1	51	51	37	14	9	5	1	1	0	1	2	1	0	1	3	3	0	1	30	24	12	12	4	8	1	0	1	6	1	0	0	0	1	1	0	1	117	114	95	19	17	2	4	0	0	4	2	1	0	4	1	3	0	0	8	8	6	2	2	0	1	0	0	0	0	0	0	0	1	0	0	0	
250	6XPYB_Chain_B,_Fab_heavy_chain	productive	Homsap IGHV4-4*08 F, or Homsap IGHV4-4*09 (F)	317 (320)	290 (293)	216 (217)	74 (76)	53 (55)	21	5 (7)	0	0	14	10	4	1	11	11	17	1	0	78	75	58	17	17	0	0	0	0	3	2	0	0	4	2	6	0	0	36	24	16	8	4	4	0	0	0	3	1	0	0	1	0	2	1	0	51	51	40	11	7	4	1	0	0	2	2	2	0	0	2	2	0	0	30	21	14	7	2	5	1	0	0	2	1	1	0	1	1	0	0	0	117	114	84	30	22	8	3	0	0	4	4	1	1	5	5	7	0	0	5 (8)	5 (8)	4 (5)	1 (3)	1 (3)	0	0 (2)	0	0	0	0	0	0	0	1	0	0	0	
251	6XPYC_Chain_C,_Fab_light_chain	productive	Homsap IGKV1-39*01 F, or Homsap IGKV1D-39*01 F	332 (335)	284 (287)	195	89 (92)	69 (72)	20	12	1	1 (2)	29 (30)	13	1 (2)	1	8	6	17	0	0	78	78	51	27	22	5	2	0	0	5	5	1	0	5	1	8	0	0	36	18	13	5	2	3	0	0	0	2	1	0	0	0	1	1	0	0	51	51	35	16	10	6	4	0	0	5	2	0	1	0	2	2	0	0	30	9	4	5	3	2	1	0	1	1	0	0	0	1	0	1	0	0	117	108	75	33	29	4	4	1	0	14	5	0	0	2	2	5	0	0	20 (23)	20 (23)	17	3 (6)	3 (6)	0	1	0	0 (1)	2 (3)	0	0 (1)	0	0	0	0	0	0	
252	6XPXB_Chain_B,_S1V2-51_Fab_heavy_chain	productive	Homsap IGHV3-30-3*01 F, or Homsap IGHV3-33*08 F	320	296	215	81	51	30	15	1	2	15	9	2	1	11	7	13	1	4	78	75	55	20	18	2	2	0	1	4	1	0	0	4	2	6	0	0	36	24	15	9	1	8	2	1	1	1	1	0	0	1	0	0	0	2	51	51	43	8	8	0	0	0	0	1	2	1	0	0	1	2	0	1	30	24	10	14	5	9	3	0	0	3	4	0	1	1	0	1	0	1	117	114	86	28	17	11	7	0	0	6	1	1	0	5	3	4	1	0	8	8	6	2	2	0	1	0	0	0	0	0	0	0	1	0	0	0	
253	6XPXC_Chain_C,_S1V2-51_Fab_light_chain	productive	Homsap IGKV4-1*02 F	332 (335)	302 (305)	223	79 (82)	55 (58)	24	8	0	0 (1)	24 (25)	8	3 (4)	1	10	7	14	0	4	78	78	65	13	12	1	0	0	0	3	1	0	0	4	0	5	0	0	36	36	24	12	4	8	3	0	0	2	1	0	1	2	0	1	0	2	51	51	39	12	9	3	2	0	0	5	2	0	0	1	0	2	0	0	30	9	5	4	4	0	0	0	0	1	1	0	0	1	0	1	0	0	117	108	77	31	24	7	3	0	0	9	2	3	0	2	5	5	0	2	20 (23)	20 (23)	13	7 (10)	2 (5)	5	0	0	0 (1)	4 (5)	1	0 (1)	0	0	2	0	0	0	
254	6XPRF_Chain_F,_antibody_D2_H1-1/H3-1_H3_light_cha	productive	Homsap IGKV1-39*01 F, or Homsap IGKV1D-39*01 F	330 (335)	282 (287)	203 (204)	79 (83)	69 (70)	10 (13)	10	2	1 (2)	28	12	1 (2)	0	8	3	13 (14)	0	1 (2)	78	78	55	23	23	0	2	0	0	5	4	1	0	5	0	6	0	0	36	18	15	3	2	1	0	1	0	2	0	0	0	0	0	0	0	0	51	51	40	11	11	0	3	0	0	5	1	0	0	0	1	1	0	0	30	9	4	5	3	2	0	0	1	0	1	0	0	1	0	1	0	1	117	108	75	33	27	6	4	1	0	14	5	0	0	2	2	5	0	0	18 (23)	18 (23)	14 (15)	4 (8)	3 (4)	1 (4)	1	0	0 (1)	2	1	0 (1)	0	0	0	0 (1)	0	0 (1)	
255	6XPRE_Chain_E,_antibody_D2_H1-1/H3-1_H3_heavy_cha	productive	Homsap IGHV3-7*03 F	317 (320)	293 (296)	225	68 (71)	55 (58)	13	9 (11)	0 (1)	0	16	8	3	0	7	11	13	0	1	78	75	50	25	21	4	2	0	0	5	2	1	0	4	5	6	0	0	36	24	18	6	3	3	0	0	0	3	2	0	0	0	0	0	0	1	51	51	43	8	7	1	0	0	0	1	1	1	0	0	3	2	0	0	30	24	17	7	5	2	2	0	0	2	2	0	0	0	0	1	0	0	117	114	93	21	18	3	5	0	0	5	1	1	0	3	2	4	0	0	5 (8)	5 (8)	4	1 (4)	1 (4)	0	0 (2)	0 (1)	0	0	0	0	0	0	1	0	0	0	
256	6XPRC_Chain_C,_antibody_D2_H1-1/H3-1_H3_light_cha	productive	Homsap IGKV1-39*01 F, or Homsap IGKV1D-39*01 F	330 (335)	282 (287)	203 (204)	79 (83)	69 (70)	10 (13)	10	2	1 (2)	28	12	1 (2)	0	8	3	13 (14)	0	1 (2)	78	78	55	23	23	0	2	0	0	5	4	1	0	5	0	6	0	0	36	18	15	3	2	1	0	1	0	2	0	0	0	0	0	0	0	0	51	51	40	11	11	0	3	0	0	5	1	0	0	0	1	1	0	0	30	9	4	5	3	2	0	0	1	0	1	0	0	1	0	1	0	1	117	108	75	33	27	6	4	1	0	14	5	0	0	2	2	5	0	0	18 (23)	18 (23)	14 (15)	4 (8)	3 (4)	1 (4)	1	0	0 (1)	2	1	0 (1)	0	0	0	0 (1)	0	0 (1)	
257	6XPRB_Chain_B,_antibody_D2_H1-1/H3-1_H3_heavy_cha	productive	Homsap IGHV3-7*03 F	317 (320)	293 (296)	225	68 (71)	55 (58)	13	9 (11)	0 (1)	0	16	8	3	0	7	11	13	0	1	78	75	50	25	21	4	2	0	0	5	2	1	0	4	5	6	0	0	36	24	18	6	3	3	0	0	0	3	2	0	0	0	0	0	0	1	51	51	43	8	7	1	0	0	0	1	1	1	0	0	3	2	0	0	30	24	17	7	5	2	2	0	0	2	2	0	0	0	0	1	0	0	117	114	93	21	18	3	5	0	0	5	1	1	0	3	2	4	0	0	5 (8)	5 (8)	4	1 (4)	1 (4)	0	0 (2)	0 (1)	0	0	0	0	0	0	1	0	0	0	
258	6XPQB_Chain_B,_antibody_D1_H1-17/H3-14_heavy_chai	productive	Homsap IGHV4-61*01 F, or Homsap IGHV4-61*08 F	320	299	219	80	52	28	7	3	1	16	8	2	0	11	11	19	1	1	78	75	56	19	16	3	0	0	0	3	2	0	0	4	2	8	0	0	36	30	18	12	5	7	0	2	0	4	1	0	0	1	0	2	1	1	51	51	42	9	7	2	0	0	1	2	2	1	0	0	2	1	0	0	30	21	15	6	1	5	1	0	0	2	0	0	0	1	2	0	0	0	117	114	82	32	21	11	5	1	0	5	3	1	0	5	4	8	0	0	8	8	6	2	2	0	1	0	0	0	0	0	0	0	1	0	0	0	
259	6XPQC_Chain_C,_antibody_D1_H1-17/H3-14_light_chai	productive	Homsap IGKV1-39*01 F, or Homsap IGKV1-5*01 F or Homsap IGKV1D-39*01 F	326 (333)	278 (285)	195 (197)	83 (88)	66 (67)	17 (21)	14	1	1	28 (30)	11	2 (3)	0	9	4	13 (15)	0	0	78	78	52	26	23	3	4	0	0	5	4	2	0	5	0	6	0	0	36	18	13	5	1	4	1	0	0	2	0	0	0	1	0	1	0	0	51	51	39	12	9	3	4	0	1	5	1	0	0	0	1	0	0	0	30	9	5	4	4	0	0	0	0	1	1	0	0	1	0	1	0	0	117	108	76	32	28	4	4	1	0	14	5	0	0	2	2	4	0	0	14 (21)	14 (21)	10 (12)	4 (9)	1 (2)	3 (7)	1	0	0	1 (3)	0	0 (1)	0	0	1	1 (3)	0	0	
260	7L06M_Chain_M,_2G12_heavy_chain	productive	Homsap IGHV3-21*04 F	317 (320)	293 (296)	193 (194)	100 (102)	44 (46)	56	13 (14)	4 (5)	5	16	10	4	0	7	14	21	1	5	78	75	50	25	17	8	0	0	1	4	3	0	0	4	3	9	1	0	36	24	12	12	1	11	1	2	0	3	1	0	0	1	2	2	0	0	51	51	33	18	9	9	3	0	1	0	2	2	0	1	3	4	0	2	30	24	14	10	4	6	1	0	0	6	0	0	0	0	2	0	0	1	117	114	80	34	12	22	8	2	3	3	4	2	0	1	3	6	0	2	5 (8)	5 (8)	4 (5)	1 (3)	1 (3)	0	0 (1)	0 (1)	0	0	0	0	0	0	1	0	0	0	
261	7L06L_Chain_L,_2G12_light_chain	productive	Homsap IGKV1-5*01 F, or Homsap IGKV1-5*05 F	329 (335)	281 (287)	195 (196)	86 (91)	56 (61)	30	11	4	2	28 (30)	10	1	1	7 (8)	8	12 (14)	0	2	78	78	53	25	18	7	2	1	0	6	3	1	1	4	1	6	0	0	36	18	12	6	2	4	1	1	0	2	0	0	0	0	1	0	0	1	51	51	42	9	9	0	2	0	0	4	1	0	0	0	1	1	0	0	30	9	5	4	2	2	0	1	0	0	0	0	0	1	0	1	0	1	117	108	74	34	23	11	3	1	2	13	5	0	0	2	4	4	0	0	17 (23)	17 (23)	9 (10)	8 (13)	2 (7)	6	3	0	0	3 (5)	1	0	0	0 (1)	1	0 (2)	0	0	
262	7L06K_Chain_K,_2G12_light_chain	productive	Homsap IGKV1-5*01 F, or Homsap IGKV1-5*05 F	329 (335)	281 (287)	195 (196)	86 (91)	56 (61)	30	11	4	2	28 (30)	10	1	1	7 (8)	8	12 (14)	0	2	78	78	53	25	18	7	2	1	0	6	3	1	1	4	1	6	0	0	36	18	12	6	2	4	1	1	0	2	0	0	0	0	1	0	0	1	51	51	42	9	9	0	2	0	0	4	1	0	0	0	1	1	0	0	30	9	5	4	2	2	0	1	0	0	0	0	0	1	0	1	0	1	117	108	74	34	23	11	3	1	2	13	5	0	0	2	4	4	0	0	17 (23)	17 (23)	9 (10)	8 (13)	2 (7)	6	3	0	0	3 (5)	1	0	0	0 (1)	1	0 (2)	0	0	
263	7L06H_Chain_H,_2G12_heavy_chain	productive	Homsap IGHV3-21*04 F	317 (320)	293 (296)	193 (194)	100 (102)	44 (46)	56	13 (14)	4 (5)	5	16	10	4	0	7	14	21	1	5	78	75	50	25	17	8	0	0	1	4	3	0	0	4	3	9	1	0	36	24	12	12	1	11	1	2	0	3	1	0	0	1	2	2	0	0	51	51	33	18	9	9	3	0	1	0	2	2	0	1	3	4	0	2	30	24	14	10	4	6	1	0	0	6	0	0	0	0	2	0	0	1	117	114	80	34	12	22	8	2	3	3	4	2	0	1	3	6	0	2	5 (8)	5 (8)	4 (5)	1 (3)	1 (3)	0	0 (1)	0 (1)	0	0	0	0	0	0	1	0	0	0	
264	7L06G_Chain_G,_2G12_heavy_chain	productive	Homsap IGHV3-21*04 F	317 (320)	293 (296)	193 (194)	100 (102)	44 (46)	56	13 (14)	4 (5)	5	16	10	4	0	7	14	21	1	5	78	75	50	25	17	8	0	0	1	4	3	0	0	4	3	9	1	0	36	24	12	12	1	11	1	2	0	3	1	0	0	1	2	2	0	0	51	51	33	18	9	9	3	0	1	0	2	2	0	1	3	4	0	2	30	24	14	10	4	6	1	0	0	6	0	0	0	0	2	0	0	1	117	114	80	34	12	22	8	2	3	3	4	2	0	1	3	6	0	2	5 (8)	5 (8)	4 (5)	1 (3)	1 (3)	0	0 (1)	0 (1)	0	0	0	0	0	0	1	0	0	0	
265	7L06F_Chain_F,_2G12_light_chain	productive	Homsap IGKV1-5*01 F, or Homsap IGKV1-5*05 F	329 (335)	281 (287)	195 (196)	86 (91)	56 (61)	30	11	4	2	28 (30)	10	1	1	7 (8)	8	12 (14)	0	2	78	78	53	25	18	7	2	1	0	6	3	1	1	4	1	6	0	0	36	18	12	6	2	4	1	1	0	2	0	0	0	0	1	0	0	1	51	51	42	9	9	0	2	0	0	4	1	0	0	0	1	1	0	0	30	9	5	4	2	2	0	1	0	0	0	0	0	1	0	1	0	1	117	108	74	34	23	11	3	1	2	13	5	0	0	2	4	4	0	0	17 (23)	17 (23)	9 (10)	8 (13)	2 (7)	6	3	0	0	3 (5)	1	0	0	0 (1)	1	0 (2)	0	0	
266	7L06E_Chain_E,_2G12_light_chain	productive	Homsap IGKV1-5*01 F, or Homsap IGKV1-5*05 F	329 (335)	281 (287)	195 (196)	86 (91)	56 (61)	30	11	4	2	28 (30)	10	1	1	7 (8)	8	12 (14)	0	2	78	78	53	25	18	7	2	1	0	6	3	1	1	4	1	6	0	0	36	18	12	6	2	4	1	1	0	2	0	0	0	0	1	0	0	1	51	51	42	9	9	0	2	0	0	4	1	0	0	0	1	1	0	0	30	9	5	4	2	2	0	1	0	0	0	0	0	1	0	1	0	1	117	108	74	34	23	11	3	1	2	13	5	0	0	2	4	4	0	0	17 (23)	17 (23)	9 (10)	8 (13)	2 (7)	6	3	0	0	3 (5)	1	0	0	0 (1)	1	0 (2)	0	0	
267	7L06D_Chain_D,_2G12_heavy_chain	productive	Homsap IGHV3-21*04 F	317 (320)	293 (296)	193 (194)	100 (102)	44 (46)	56	13 (14)	4 (5)	5	16	10	4	0	7	14	21	1	5	78	75	50	25	17	8	0	0	1	4	3	0	0	4	3	9	1	0	36	24	12	12	1	11	1	2	0	3	1	0	0	1	2	2	0	0	51	51	33	18	9	9	3	0	1	0	2	2	0	1	3	4	0	2	30	24	14	10	4	6	1	0	0	6	0	0	0	0	2	0	0	1	117	114	80	34	12	22	8	2	3	3	4	2	0	1	3	6	0	2	5 (8)	5 (8)	4 (5)	1 (3)	1 (3)	0	0 (1)	0 (1)	0	0	0	0	0	0	1	0	0	0	
